resource_type,owner,owner_type,source,from_concept_url,map_type,to_source_url,to_concept_code,to_concept_name,confidence
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-031/,SAME-AS,/orgs/CIEL/sources/CIEL/,138961,Hemiparesis,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-032/,SAME-AS,/orgs/CIEL/sources/CIEL/,5108,Abnormal gait,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-033/,SAME-AS,/orgs/CIEL/sources/CIEL/,141645,Dysarthria,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-034/,SAME-AS,/orgs/CIEL/sources/CIEL/,123067,Vision loss,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-035/,SAME-AS,/orgs/CIEL/sources/CIEL/,147104,Blurred vision,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-036/,SAME-AS,/orgs/CIEL/sources/CIEL/,131689,Orthopnea,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-037/,SAME-AS,/orgs/CIEL/sources/CIEL/,130783,Paroxysmal nocturnal dyspnea,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-038/,SAME-AS,/orgs/CIEL/sources/CIEL/,116225,Low back pain,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-039/,SAME-AS,/orgs/CIEL/sources/CIEL/,133469,Neck pain,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-040/,SAME-AS,/orgs/CIEL/sources/CIEL/,77897,Ibuprofen,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-041/,SAME-AS,/orgs/CIEL/sources/CIEL/,162298,ACE inhibitors,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-042/,SAME-AS,/orgs/CIEL/sources/CIEL/,162299,ARBs (angiotensin II receptor blockers),high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-043/,SAME-AS,/orgs/CIEL/sources/CIEL/,77696,Hydrochlorothiazide,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-044/,SAME-AS,/orgs/CIEL/sources/CIEL/,79723,Methyldopa,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-045/,SAME-AS,/orgs/CIEL/sources/CIEL/,77675,Hydralazine,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-046/,SAME-AS,/orgs/CIEL/sources/CIEL/,79651,Metformin,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-047/,SAME-AS,/orgs/CIEL/sources/CIEL/,77071,Glyburide,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-048/,SAME-AS,/orgs/CIEL/sources/CIEL/,78056,Insulin,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-049/,SAME-AS,/orgs/CIEL/sources/CIEL/,159449,Alcohol use status,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-050/,SAME-AS,/orgs/CIEL/sources/CIEL/,163731,Tobacco use status,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-001/,SAME-AS,/orgs/CIEL/sources/CIEL/,5089,Weight (kg),high
