id,name,kinyarwanda,kirundi,somali,name_source,translation_id,eheza_field_path,source_module,elm_construct,datatype
EHEZA-0129,Moved outside the catchment area,Umurwayi yimukiye ahandi,Bimuriwe/yimuriwe/yagiye hanze y'akarere k'ibikorwa/k'ubuvuzi,U guuray goob ka baxsan xeyndaabka adeega,translation,OutcomeMovedOutsideCA,AcuteIllnessOutcome.OutcomeMovedOutsideCA,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0130,Outcome Referred To HC,,,,fallback,,AcuteIllnessOutcome.OutcomeReferredToHC,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0131,Other,Ibindi,Ibindi,Kale,translation,OutcomeOther,AcuteIllnessOutcome.OutcomeOther,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0132,Pregnancy Outcome,Iherezo ry'inda,Inyishu yerekeye imbanyi,Natiijada Uurka,translation,PregnancyOutcomeLabel,PregnancyOutcome,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_type,Coded
EHEZA-0133,Live Birth at Term (38 weeks EGA or more),Kubyara umwana muzima/Ushyitse (ku byumweru 38 kuzamura),Imbanyi ivutse ikomeye ikiringo kigeze (Indwi 38 z'imbanyi canke zirenga),Nolol ku Dhashay oo Bilo Dhameestay (38 usbuuc EGA ama ka badan),translation,OutcomeLiveAtTerm,PregnancyOutcome.OutcomeLiveAtTerm,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0134,Live Birth Preterm (less than 38 weeks EGA),Kubyara mwana udashyitse (munsi y'ibyumweru 38),Imbanyi ivutse imbere y'ikiringo (mbere y'indwi 38),Nolol ku dhashay oo aan Bilo dhameesan (ka yar 38 usbuuc EGA),translation,OutcomeLivePreTerm,PregnancyOutcome.OutcomeLivePreTerm,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0135,Stillbirth at Term (38 weeks EGA or more),Abana bapfiriye mu nda bageze igihe cyo kuvuka (ku byumweru 38 kuzamura),Umwana yavutse yapfuye ku mbanyi igeze,Uur meyd bilo dhameystay (38 usbuuc EGA ama ka badan),translation,OutcomeStillAtTerm,PregnancyOutcome.OutcomeStillAtTerm,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0136,Stillbirth Preterm (less than 38 weeks EGA),Abana bapfiriye mu nda batagejeje igihe cyo kuvuka (munsi y'ibyumweru 38),Umwana yavutse yapfuye ku mbanyi itaragera,Uur meyd aan bilo dhameysan (ka yar 38 usbuuc EGA),translation,OutcomeStillPreTerm,PregnancyOutcome.OutcomeStillPreTerm,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0137,Abortions (before 24 weeks EGA),Kuvanamo inda (mbere y'ibyumweru 24),Ugukoroka kw'imbanyi (imbere y'indwi 24 ugereranije nigihe imbanyi imaze),Dhicis (ka hor 24 todobaad EGA),translation,OutcomeAbortions,PregnancyOutcome.OutcomeAbortions,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0138,Tuberculosis Outcome,,,,fallback,,TuberculosisOutcome,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_type,Coded
EHEZA-0139,Tuberculosis Outcome Not Diagnosed,,,,fallback,,TuberculosisOutcome.TuberculosisOutcomeNotDiagnosed,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0140,HIV Outcome,,,,fallback,,HIVOutcome,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_type,Coded
EHEZA-0141,HIV Outcome Not Diagnosed,,,,fallback,,HIVOutcome.HIVOutcomeNotDiagnosed,client/src/elm/Backend/IndividualEncounterParticipant/Model.elm,union_constructor,N/A
EHEZA-0142,Measurement,,,,fallback,,Measurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0143,Date Measured,,,,fallback,,Measurement.dateMeasured,client/src/elm/Backend/Measurement/Model.elm,record_field,Date
EHEZA-0144,Participant Id,,,,fallback,,Measurement.participantId,client/src/elm/Backend/Measurement/Model.elm,record_field,Text
EHEZA-0145,Encounter Id,,,,fallback,,Measurement.encounterId,client/src/elm/Backend/Measurement/Model.elm,record_field,N/A
EHEZA-0146,Value,,,,fallback,,Measurement.value,client/src/elm/Backend/Measurement/Model.elm,record_field,N/A
EHEZA-0147,Group Measurement,,,,fallback,,GroupMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0148,Prenatal Measurement,,,,fallback,,PrenatalMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0149,Nutrition Measurement,,,,fallback,,NutritionMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0150,Acute Illness Measurement,,,,fallback,,AcuteIllnessMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0151,Home Visit Measurement,,,,fallback,,HomeVisitMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0152,Well Child Measurement,,,,fallback,,WellChildMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0153,NCD Measurement,,,,fallback,,NCDMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0154,Child Scoreboard Measurement,,,,fallback,,ChildScoreboardMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0155,Tuberculosis Measurement,,,,fallback,,TuberculosisMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0156,HIV Measurement,,,,fallback,,HIVMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0157,Family Nutrition Measurement,,,,fallback,,FamilyNutritionMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0158,Image Url,,,,fallback,,ImageUrl,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0159,Photo,Ifoto,Ifoto,Sawir,translation,Photo,Photo,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0160,Muac In Cm,,,,fallback,,MuacInCm,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0161,Muac,,,,fallback,,Muac,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0162,Color Alert Indication,,,,fallback,,ColorAlertIndication,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0163,Green,Icyatsi,Icatsi kibisi,Cagaar,translation,ColorAlertGreen,ColorAlertIndication.ColorAlertGreen,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0164,Red,Umutuku,Gitukura,Guduud,translation,ColorAlertRed,ColorAlertIndication.ColorAlertRed,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0165,Yellow,Umuhondo,Ibara risa n'umutoto uhishiye,Jaalle,translation,ColorAlertYellow,ColorAlertIndication.ColorAlertYellow,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0166,Height In Cm,,,,fallback,,HeightInCm,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0167,Height,Uburebure,Uburebure,Dhirika,translation,Height,Height,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0168,Weight In Kg,,,,fallback,,WeightInKg,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0169,Weight In Grm,,,,fallback,,WeightInGrm,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0170,Weight,Ibiro,Uburemere,Miisaan,translation,Weight,Weight,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0171,Family Planning Sign,,,,fallback,,FamilyPlanningSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0172,Auto-observation,Kwigenzura ururenda,Umwihwezo wo ku giti canje,Iska-warqab,translation,AutoObservation,FamilyPlanningSign.AutoObservation,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0173,Condoms,Udukingirizo,udukingirizo,Cinjiro,translation,Condoms,FamilyPlanningSign.Condoms,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0174,Cycle beads,Urunigi,Ubudede bwo guharura kuja mu kwezi,Caado Ogaansho,translation,CycleBeads,FamilyPlanningSign.CycleBeads,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0175,Cycle counting,Kubara ,Uguharura kuja mu maraso,Caado Tiris,translation,CycleCounting,FamilyPlanningSign.CycleCounting,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0176,Hysterectomy,Bakuyemo nyababyeyi,Ugukuramwo igitereko,,translation,Hysterectomy,FamilyPlanningSign.Hysterectomy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0177,Implants,Akapira ko mu kaboko,Ibibandikano,Beerid,translation,Implants,FamilyPlanningSign.Implants,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0178,Injectables,Urushinge,Agashinge,Durriin,translation,Injectables,FamilyPlanningSign.Injectables,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0179,IUD,Akapira ko mu mura (agapira ko munda ibyara),Akanyuzi,IUD/Qalabka Minka la Geliyo,translation,IUD,FamilyPlanningSign.IUD,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0180,Lactation amenorrhea,Uburyo bwo konsa,Kutaja mu kwezi (mu gihe umuvyeyi wonsa),Caado go`a xilliga Naas nuujinta,translation,LactationAmenorrhea,FamilyPlanningSign.LactationAmenorrhea,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0181,None of these,Nta na kimwe,Nta nimwe muri izi,Midan aan kuwaas ahayn,translation,NoFamilyPlanning,FamilyPlanningSign.NoFamilyPlanning,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0182,Oral contraceptives,Ibinini,Ibinini,Kaniinayada Uur Joojinta,translation,OralContraceptives,FamilyPlanningSign.OralContraceptives,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0183,Spermicide,Ibinini byica intangangabo bicishwa mu gitsina,Ivyo guhagarika gusama imbanyi ucishije mu kanwa,,translation,Spermicide,FamilyPlanningSign.Spermicide,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0184,Tubal ligatures,Gufunga umuyoborantanga ku bagore,Ugukata imiringoti izana amagi y'umugore mu gitereko,Min xirid,translation,TubalLigatures,FamilyPlanningSign.TubalLigatures,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0185,Vasectomy,Gufunga umuyoborantanga ku bagabo,ugukata imiringoti izana intanga z'abagabo,Xidid bixis (ragga),translation,Vasectomy,FamilyPlanningSign.Vasectomy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0186,Family Planning,,,,fallback,,FamilyPlanning,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0187,Lactation Sign,,,,fallback,,LactationSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0188,Breastfeeding,,,,fallback,,LactationSign.Breastfeeding,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0189,No Lactation Signs,,,,fallback,,LactationSign.NoLactationSigns,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0190,Lactation,,,,fallback,,Lactation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0191,Lactation Form,,,,fallback,,LactationForm,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0192,Distribution Notice,,,,fallback,,DistributionNotice,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0193,Complete,,,,translation,DistributedFully,DistributionNotice.DistributedFully,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0194,Lack of stock,Byashize mu bubiko,Ibura ry'ububiko,Keyd la`aan,translation,DistributedPartiallyLackOfStock,DistributionNotice.DistributedPartiallyLackOfStock,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0195,Fbf Value,,,,fallback,,FbfValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0196,Distributed Amount,,,,fallback,,FbfValue.distributedAmount,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-0197,Participant Consent,,,,fallback,,ParticipantConsent,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0198,Participant Consent Value,,,,fallback,,ParticipantConsentValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0199,Language,,,,fallback,,ParticipantConsentValue.language,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0200,Form Id,,,,fallback,,ParticipantConsentValue.formId,client/src/elm/Backend/Measurement/Model.elm,record_field,Text
EHEZA-0201,Attendance,Ubwitabire,Ukwitaba,,translation,Attendance,Attendance,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0202,Child Nutrition Sign,,,,fallback,,ChildNutritionSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0203,Abdominal Distension,Kubyimba inda,Kuvyimba inda,Calool fuur,translation,AbdominalDistension,ChildNutritionSign.AbdominalDistension,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0204,Apathy,Kwigunga,Kwigunga,Daal,translation,Apathy,ChildNutritionSign.Apathy,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0205,Brittle Hair,Gucurama no guhindura ibara ku misatsi,Imishatsi ibenje,Timo,translation,BrittleHair,ChildNutritionSign.BrittleHair,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0206,Dry Skin,Uruhu ryumye,Uruhu runyankabiranye,Maqaar Qallalan,translation,DrySkin,ChildNutritionSign.DrySkin,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0207,Edema,Kubyimba,Ukuvyimba amaguru,Barar,translation,Edema,ChildNutritionSign.Edema,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0208,Poor Appetite,Kubura apeti /kunanirwa kurya,Akayabagu gake,Cunno Xumo,translation,PoorAppetite,ChildNutritionSign.PoorAppetite,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0209,Child Nutrition,Imirire y'Umwana,Ingaburo y’umwana,Nafaqada Canuga,translation,ChildNutrition,ChildNutrition,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0210,Nutrition Value,,,,fallback,,NutritionValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0211,Signs,,,,fallback,,NutritionValue.signs,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0212,Assesment,,,,fallback,,NutritionValue.assesment,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0213,Counseling Session,,,,fallback,,CounselingSession,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0214,Group Send To HC,,,,fallback,,GroupSendToHC,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0215,Group Health Education,,,,fallback,,GroupHealthEducation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0216,Contributing Factors,Impamvu zateye uburwayi,Ivyatumye arwara,Waxyaabaha Keeni kara,translation,ContributingFactors,ContributingFactors,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0217,Follow Up,Gukurikirana umurwayi,Kurikirana,Ka Warqab,translation,FollowUp,FollowUp,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0218,Nutrition Follow Up Value,,,,fallback,,NutritionFollowUpValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-0219,Options,,,,fallback,,NutritionFollowUpValue.options,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-0220,Resolution Date,,,,fallback,,NutritionFollowUpValue.resolutionDate,client/src/elm/Backend/Measurement/Model.elm,record_field,Date
EHEZA-0221,Nutrition Assessment,Gusuzuma imirire,Isuzuma ryo gufungura,Qiimeynta Nafaqada,translation,NutritionAssessmentLabel,NutritionAssessment,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0222,Moderate Acute Malnutrition,Imirire  mibi yoroheje ije vuba,Ingwara yo gufungura nabi yoroheje,Nafaqo darrda Dhexe,translation,AssesmentAcuteMalnutritionModerate,NutritionAssessment.AssesmentAcuteMalnutritionModerate,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0223,Severe Acute Malnutrition,Imirire  mibi ikabije ije vuba,Ingwara yo gufungura nabi ikaze,Nafaqo yari aad u daran,translation,AssesmentAcuteMalnutritionSevere,NutritionAssessment.AssesmentAcuteMalnutritionSevere,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0224,Moderately Underweight,Imirire mibi yoroheje ku biro,Ubuke bw'ibiro bisanzwe,Nafaqo yarada Dhexe,translation,AssesmentUnderweightModerate,NutritionAssessment.AssesmentUnderweightModerate,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0225,Severely Underweight,Imirire mibi ikabije ku biro,Ibiro bike cane,Aad u Miisaan yar,translation,AssesmentUnderweightSevere,NutritionAssessment.AssesmentUnderweightSevere,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0226,Without Danger Signs,Nta bimenyetso mpuruza,Ata bimenyetso mburizi,Aan lahayn Calaamad Halis ah,translation,AssesmentDangerSignsNotPresent,NutritionAssessment.AssesmentDangerSignsNotPresent,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0227,With Danger Signs,Ifite ibimenyetso mpuruza,Hamwe n'ibimenyetso mburizi,,translation,AssesmentDangerSignsPresent,NutritionAssessment.AssesmentDangerSignsPresent,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0228,Assesment Malnutrition Signs,,,,fallback,,NutritionAssessment.AssesmentMalnutritionSigns,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0229,Consecutive Weight Loss,Gutakaza ibiro mu buryo bwikurikiranije,Ukugabanuka ibiro vyikurikiranije,Miisaan Go` is xig-xiga,translation,AssesmentConsecutiveWeightLoss,NutritionAssessment.AssesmentConsecutiveWeightLoss,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0230,None,Ntabyo,Nta na kimwe,Midna,translation,NoNutritionAssessment,NutritionAssessment.NoNutritionAssessment,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0231,Contributing Factors Sign,,,,fallback,,ContributingFactorsSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0232,Lack of breast milk (for children < 6 months),Kubura kw'amashereka (ku mwana uri munsi y'amezi atandatu),Ibura ry'amaberebere (ku bana bari munsi ya mezi 6),Aan lahayn caanaha naaska (ilmaha <6 bilood),translation,FactorLackOfBreastMilk,ContributingFactorsSign.FactorLackOfBreastMilk,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0233,Maternal mastitis (for children < 6 months),Umubyeyi yabyimbye amabere (ku mwana uri munsi y'amezi atandatu),Ingwara y'imoko kub'abavyeyi (ku bana bari munsi y'amezi 6),,translation,FactorMaternalMastitis,ContributingFactorsSign.FactorMaternalMastitis,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0234,Poor suck,Yonka nta mbaraga,Ugukwega kutakwiye,Nuugida ku Yar,translation,FactorPoorSuck,ContributingFactorsSign.FactorPoorSuck,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0235,Diarrhea or vomiting,Impiswi cyangwa kuruka,Gucibwamwo hamwe n'ukudahwa,Shuban ama matag,translation,FactorDiarrheaOrVomiting,ContributingFactorsSign.FactorDiarrheaOrVomiting,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0236,Follow Up Option,,,,fallback,,FollowUpOption,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-0237,1 Day,Umunsi 1,Umunsi 1,1 maalin,translation,OneDay,FollowUpOption.OneDay,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0238,3 Days,Iminsi 3,Iminsi 3,3 maalin,translation,ThreeDays,FollowUpOption.ThreeDays,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0239,1 Week,Icyumweru 1,Indwi 1,1 todobaad,translation,OneWeek,FollowUpOption.OneWeek,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0240,2 Weeks,Ibyumweru 2,Indwi 2,2 todobaad,translation,TwoWeeks,FollowUpOption.TwoWeeks,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0241,1 Month,Ukwezi 1,Ukwezi 1,1 bil,translation,OneMonth,FollowUpOption.OneMonth,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-0242,2 Months,Amezi 2,Amezi 2,2 Bil,translation,TwoMonths,FollowUpOption.TwoMonths,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
